cost,turnover,strategy_ret,benchmark_ret,excess_ret,strategy_nav,benchmark_nav,excess_nav
0.003,0.5,-0.004874318237157701,-0.0063673926494070415,0.0014930744122493402,0.9951256817628423,0.993632607350593,1.0014930744122494
0.00075,0.125,-0.02388047128131486,-0.0245949730771722,0.0007145017958573377,0.9713616114982059,0.9691942401242047,1.0022086430124557
0.00108,0.18,-0.04109524009100067,-0.03755442096794238,-0.0035408191230582933,0.9314432728585058,0.9327967116308753,0.998660003483983
0.0009000000000000002,0.15000000000000002,-0.017373945460949468,0.01002378970922037,-0.027397735170169836,0.9152604282358938,0.9421468697097155,0.9712989811834879
0.0008700000000000001,0.14500000000000002,0.027200701898087477,0.028150929883419298,-0.000950227985331821,0.9401561543034543,0.9686691801787967,0.970376025709443
0.00066,0.11,0.006995146454110248,-0.014222275431035823,0.02121742188514607,0.9467326842925401,0.9548925002967381,0.9909649032341515
0.0009600000000000002,0.16000000000000003,-0.06513264063068341,-0.020471548141729537,-0.04466109248895388,0.8850694845931919,0.935344372506737,0.9467073280375039
0.00063,0.10500000000000001,-0.04191672634524934,-0.046980931894400856,0.005064205549151518,0.8479702692109682,0.8914010222441868,0.9515016485415737
0.0007800000000000001,0.13,0.018134787139067677,0.010873882751691792,0.007260904387375885,0.8633480295433669,0.9010940124448084,0.9584104110360646
0.0008400000000000001,0.14,-0.03848836494447512,-0.006578791757544327,-0.031909573186930794,0.8301191755082082,0.8951659025829639,0.9278279438819929
0.0008400000000000001,0.14,-0.000633957928162276,0.02468470295203806,-0.025318660880200336,0.8295929148755753,0.9172628069810174,0.9043365828156712
0.00072,0.12000000000000001,-0.061805873995627765,-0.04823473929072692,-0.013571134704900845,0.77831919971111,0.8730188746252076,0.8920637092317101
0.00036,0.060000000000000005,0.03141137278481276,0.0062513167548179675,0.025160056029994795,0.8027672742388127,0.8784763921434244,0.9145080821383048
0.0007800000000000001,0.13,-0.12552156391504277,-0.11094434315420432,-0.01457722076083845,0.7020026705165409,0.781014405840597,0.9011770959374038
0.0006600000000000001,0.11000000000000001,0.08775260992954345,0.055497314172342584,0.03225529575720087,0.7636052370318767,0.8243586076946581,0.9302448296964801
0.0008700000000000001,0.14500000000000002,-0.011654545800319077,-0.011520049862615081,-0.00013449593770399615,0.7547057648235251,0.8148619554293396,0.9301197155458159
0.00066,0.11,0.0384776762052,0.030898067089694694,0.007579609115505304,0.7837450888726025,0.8400396147970352,0.9371696594202782
0.00114,0.19,0.021651862191521962,0.026714764135210043,-0.005062901943688081,0.8007146295301543,0.8624810749705707,0.9324248613300338
0.00096,0.16,0.003123637176436359,-0.0005798277847159668,0.0037034649611523258,0.803215771514671,0.861980984479511,0.9358780641328768
0.00096,0.16,0.039694860657656504,0.030404264578260523,0.009290596079395981,0.8350993096429781,0.8881888823930555,0.9445729292063024
0.0008100000000000001,0.135,0.003574942378888002,0.007294448823832779,-0.0037195064449447772,0.8380847415556009,0.8946677307415688,0.9410595841083992
0.0009300000000000002,0.15500000000000003,0.038690193385664734,0.022993464338025342,0.015696729047639392,0.8705104022799619,0.9152392413027571,0.9558311414178329
0.00096,0.16,0.026169051103930096,0.014173398801740327,0.011995652302189769,0.893290833483729,0.9282112920687433,0.9672969594498864
0.0012000000000000001,0.2,0.018969410479595977,0.013897879175362622,0.0050715313042333544,0.9102360339817421,0.9411114604551218,0.9722026362602262
0.0009300000000000002,0.15500000000000003,-0.032172644648529654,-0.02387212182879504,-0.008300522819734615,0.8809513335141606,0.918645133016662,0.964132846092542
0.00096,0.16,-0.0033073619840393448,-0.0031430842231109876,-0.00016427776092835722,0.8780377085639071,0.9157577539924396,0.9639744605073485
0.00087,0.145,-0.004833114357054878,-0.002892804247217567,-0.0019403101098373113,0.8737940519086113,0.9131086460722678,0.9621040511160011
0.00117,0.195,-0.002921622997130064,0.010716374916654529,-0.013637997913784592,0.8712411551117996,0.9228938606632171,0.9489828780740374
0.0008400000000000001,0.14,0.0004085308690799091,-0.009133620512376815,0.009542151381456724,0.8715970840180757,0.914464498366717,0.9580382163550303
0.0008400000000000001,0.14,0.012639189631363377,0.01956591387821747,-0.006926724246854095,0.8826133648451234,0.9323568319864474,0.951402149812391
0.0008400000000000001,0.14,-0.0025939986662798843,0.006128271430915027,-0.00872227009719491,0.8803238669538744,0.9380705677233283,0.9431037632906754
0.00099,0.165,-0.026158041586926122,-0.017040968941107064,-0.009117072645819058,0.8572963186321314,0.9220849363141884,0.934505417768209
0.00102,0.17,-0.0253730015295837,-0.01322862798070519,-0.012144373548878509,0.8355441378281719,0.9098870177250757,0.923156434891381
0.00099,0.165,0.027507712156496795,0.0162348569581009,0.011272855198395895,0.8585280454655976,0.9246589033058754,0.9335630437073789
0.00072,0.12000000000000001,-0.05516839127426253,-0.05855931423005889,0.0033909229557963633,0.8111644343334237,0.870511512031565,0.9367286840629694
0.0008700000000000001,0.14500000000000002,-0.025941134315339617,-0.02486315377438109,-0.0010779805409585272,0.7901219087905539,0.8488678504455551,0.9357189087693918
0.0007800000000000001,0.13,-0.029889655434790458,-0.025676637992843115,-0.004213017441947343,0.7665054371853253,0.8270717779459017,0.9317767086859864
0.00075,0.125,0.06593391307586663,0.06068415983189654,0.00524975324397009,0.8170441400528817,0.8772619339112216,0.9366683064850665
0.0008700000000000001,0.14500000000000002,-0.03715234933054895,-0.02869714578678385,-0.0084552035437651,0.7866890307431591,0.8520870203005754,0.9287485853007416
0.00096,0.16,-0.023391638400555602,-0.017451118645747513,-0.005940519754808089,0.7682870854023316,0.8372171486128085,0.9232313359825124
0.0008400000000000001,0.14,0.08686366170154101,0.0634390578035976,0.023424603897943416,0.8350233148783827,0.8903294156978198,0.9448576643340718
0.00108,0.18,0.0012127427797148356,0.010790897258355088,-0.009578154478640253,0.836035983374395,0.8999368689487062,0.9358076716647528
0.00108,0.18,0.00898822384167244,0.006663529574427612,0.0023246942672448282,0.8435504619326569,0.9059336248900636,0.9379831383943155
0.00108,0.18,-0.028751054743884234,-0.008568064190647725,-0.02018299055323651,0.8192974964224022,0.8981715274395393,0.9190518335730079
0.0008400000000000001,0.14,0.03600727630916762,0.04426356004940728,-0.008256283740239657,0.848798167755493,0.9379277967790272,0.9114638808630416
0.0008700000000000001,0.14500000000000002,0.0025329028768761408,-0.012634700997196734,0.015167603874072875,0.8509480910764881,0.9260773595097647,0.9252886039534974
0.0007800000000000001,0.13,-0.02511363824794612,-0.026729343863574104,0.0016157056156279846,0.8295776885494128,0.9013239193231575,0.9267835979469817
0.0009,0.15,-0.010800072165278047,-0.015502282994554929,0.004702210829276882,0.8206181896463747,0.8873513408560485,0.9311415298176442
